,0,mean,std,min,max,median,mode,q1,q2,q3
"y_('Gas_node_4', 'Gas_node_5', 'Gas')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Gas_node_10', 'Gas_node_4', 'Gas')",1.0000000007497964,1.0000000007497964,0.0,1.0000000007497964,1.0000000007497964,1.0000000007497964,1.0000000007497964,1.0000000007497964,1.0000000007497964,1.0000000007497964
"y_('Gas_node_5', 'Gas_node_10', 'Gas')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Gas_node_2', 'Gas_node_10', 'Gas')",1.00000000059526,1.00000000059526,0.0,1.00000000059526,1.00000000059526,1.00000000059526,1.00000000059526,1.00000000059526,1.00000000059526,1.00000000059526
"y_('Gas_node_11', 'Gas_node_2', 'Gas')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Gas_node_12', 'Gas_node_11', 'Gas')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Gas_node_6', 'Gas_node_11', 'Gas')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Gas_node_13', 'Gas_node_6', 'Gas')",1.0000000004831058,1.0000000004831058,0.0,1.0000000004831058,1.0000000004831058,1.0000000004831058,1.0000000004831058,1.0000000004831058,1.0000000004831058,1.0000000004831058
"y_('Gas_node_14', 'Gas_node_13', 'Gas')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_71', 'Power_node_7', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_71', 'Power_node_70', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_71', 'Power_node_68', 'Power')",1.0000000004813316,1.0000000004813316,0.0,1.0000000004813316,1.0000000004813316,1.0000000004813316,1.0000000004813316,1.0000000004813316,1.0000000004813316,1.0000000004813316
"y_('Power_node_1', 'Power_node_31', 'Power')",1.000000000164034,1.000000000164034,0.0,1.000000000164034,1.000000000164034,1.000000000164034,1.000000000164034,1.000000000164034,1.000000000164034,1.000000000164034
"y_('Power_node_12', 'Power_node_10', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_9', 'Power_node_10', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_12', 'Power_node_9', 'Power')",0.9999999994047367,0.9999999994047367,0.0,0.9999999994047367,0.9999999994047367,0.9999999994047367,0.9999999994047367,0.9999999994047367,0.9999999994047367,0.9999999994047367
"y_('Power_node_36', 'Power_node_3', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_34', 'Power_node_36', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_34', 'Power_node_18', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_18', 'Power_node_17', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_35', 'Power_node_3', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_35', 'Power_node_33', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_2', 'Power_node_33', 'Power')",1.0000000000717006,1.0000000000717006,0.0,1.0000000000717006,1.0000000000717006,1.0000000000717006,1.0000000000717006,1.0000000000717006,1.0000000000717006,1.0000000000717006
"y_('Power_node_28', 'Power_node_15', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_7', 'Power_node_8', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_72', 'Power_node_25', 'Power')",0.9999999999999999,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
"y_('Power_node_25', 'Power_node_62', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_73', 'Power_node_71', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_69', 'Power_node_39', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_68', 'Power_node_44', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_6', 'Power_node_67', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_39', 'Power_node_66', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_66', 'Power_node_57', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_40', 'Power_node_57', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_57', 'Power_node_38', 'Power')",1.0000000001320184,1.0000000001320184,0.0,1.0000000001320184,1.0000000001320184,1.0000000001320184,1.0000000001320184,1.0000000001320184,1.0000000001320184,1.0000000001320184
"y_('Power_node_3', 'Power_node_55', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_55', 'Power_node_54', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_54', 'Power_node_65', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_54', 'Power_node_22', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_65', 'Power_node_21', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_65', 'Power_node_5', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_5', 'Power_node_48', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_63', 'Power_node_49', 'Power')",1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
"y_('Power_node_4', 'Power_node_63', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_20', 'Power_node_4', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_50', 'Power_node_20', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_61', 'Power_node_50', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_37', 'Power_node_31', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_64', 'Power_node_37', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_5', 'Power_node_64', 'Power')",-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
"y_('Power_node_61', 'Power_node_13', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_13', 'Power_node_11', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_74', 'Power_node_4', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_69', 'Power_node_67', 'Power')",1.0000000004986498,1.0000000004986498,0.0,1.0000000004986498,1.0000000004986498,1.0000000004986498,1.0000000004986498,1.0000000004986498,1.0000000004986498,1.0000000004986498
"y_('Power_node_70', 'Power_node_72', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_60', 'Power_node_1', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_60', 'Power_node_12', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_58', 'Power_node_60', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_58', 'Power_node_30', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_14', 'Power_node_2', 'Power')",0.9999999998087957,0.9999999998087957,0.0,0.9999999998087957,0.9999999998087957,0.9999999998087957,0.9999999998087957,0.9999999998087957,0.9999999998087957,0.9999999998087957
"y_('Power_node_2', 'Power_node_15', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_15', 'Power_node_59', 'Power')",1.0000000006290062,1.0000000006290062,0.0,1.0000000006290062,1.0000000006290062,1.0000000006290062,1.0000000006290062,1.0000000006290062,1.0000000006290062,1.0000000006290062
"y_('Power_node_27', 'Power_node_59', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_59', 'Power_node_14', 'Power')",0.9999999994047356,0.9999999994047356,0.0,0.9999999994047356,0.9999999994047356,0.9999999994047356,0.9999999994047356,0.9999999994047356,0.9999999994047356,0.9999999994047356
"y_('Power_node_32', 'Power_node_30', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_32', 'Power_node_31', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_19', 'Power_node_21', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_52', 'Power_node_18', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_52', 'Power_node_53', 'Power')",1.0000000004261165,1.0000000004261165,0.0,1.0000000004261165,1.0000000004261165,1.0000000004261165,1.0000000004261165,1.0000000004261165,1.0000000004261165,1.0000000004261165
"y_('Power_node_53', 'Power_node_16', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_53', 'Power_node_2', 'Power')",1.0000000002704474,1.0000000002704474,0.0,1.0000000002704474,1.0000000002704474,1.0000000002704474,1.0000000002704474,1.0000000002704474,1.0000000002704474,1.0000000002704474
"y_('Power_node_51', 'Power_node_52', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_29', 'Power_node_51', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_0', 'Power_node_51', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_0', 'Power_node_17', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_0', 'Power_node_56', 'Power')",1.000000000243914,1.000000000243914,0.0,1.000000000243914,1.000000000243914,1.000000000243914,1.000000000243914,1.000000000243914,1.000000000243914,1.000000000243914
"y_('Power_node_28', 'Power_node_56', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_56', 'Power_node_26', 'Power')",0.9999999999115586,0.9999999999115586,0.0,0.9999999999115586,0.9999999999115586,0.9999999999115586,0.9999999999115586,0.9999999999115586,0.9999999999115586,0.9999999999115586
"y_('Power_node_26', 'Power_node_9', 'Power')",0.99999999979763,0.99999999979763,0.0,0.99999999979763,0.99999999979763,0.99999999979763,0.99999999979763,0.99999999979763,0.99999999979763,0.99999999979763
"y_('Power_node_74', 'Power_node_47', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_4', 'Power_node_46', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_8', 'Power_node_73', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_72', 'Power_node_73', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_68', 'Power_node_45', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_70', 'Power_node_69', 'Power')",1.0000000004986498,1.0000000004986498,0.0,1.0000000004986498,1.0000000004986498,1.0000000004986498,1.0000000004986498,1.0000000004986498,1.0000000004986498,1.0000000004986498
"y_('Power_node_38', 'Power_node_3', 'Power')",1.0000000000840863,1.0000000000840863,0.0,1.0000000000840863,1.0000000000840863,1.0000000000840863,1.0000000000840863,1.0000000000840863,1.0000000000840863,1.0000000000840863
"y_('Power_node_24', 'Power_node_5', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_24', 'Power_node_67', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_55', 'Power_node_39', 'Power')",1.000000000481949,1.000000000481949,0.0,1.000000000481949,1.000000000481949,1.000000000481949,1.000000000481949,1.000000000481949,1.000000000481949,1.000000000481949
"y_('Power_node_6', 'Power_node_66', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_6', 'Power_node_44', 'Power')",0.9999999998282504,0.9999999998282504,0.0,0.9999999998282504,0.9999999998282504,0.9999999998282504,0.9999999998282504,0.9999999998282504,0.9999999998282504,0.9999999998282504
"y_('Power_node_23', 'Power_node_45', 'Power')",0.9999999999999998,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998
"y_('Power_node_62', 'Power_node_63', 'Power')",0.9999999993670603,0.9999999993670603,0.0,0.9999999993670603,0.9999999993670603,0.9999999993670603,0.9999999993670603,0.9999999993670603,0.9999999993670603,0.9999999993670603
"y_('Power_node_4', 'Power_node_62', 'Power')",0.9999999997404171,0.9999999997404171,0.0,0.9999999997404171,0.9999999997404171,0.9999999997404171,0.9999999997404171,0.9999999997404171,0.9999999997404171,0.9999999997404171
"y_('Power_node_11', 'Power_node_74', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_1', 'Power_node_61', 'Power')",0.999999999834263,0.999999999834263,0.0,0.999999999834263,0.999999999834263,0.999999999834263,0.999999999834263,0.999999999834263,0.999999999834263,0.999999999834263
"y_('Power_node_14', 'Power_node_58', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_49', 'Power_node_23', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_41', 'Power_node_6', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_42', 'Power_node_6', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_43', 'Power_node_6', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_7', 'Power_node_71', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_70', 'Power_node_71', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_68', 'Power_node_71', 'Power')",1.0000000004813316,1.0000000004813316,0.0,1.0000000004813316,1.0000000004813316,1.0000000004813316,1.0000000004813316,1.0000000004813316,1.0000000004813316,1.0000000004813316
"y_('Power_node_31', 'Power_node_1', 'Power')",1.000000000164034,1.000000000164034,0.0,1.000000000164034,1.000000000164034,1.000000000164034,1.000000000164034,1.000000000164034,1.000000000164034,1.000000000164034
"y_('Power_node_10', 'Power_node_12', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_10', 'Power_node_9', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_9', 'Power_node_12', 'Power')",0.9999999994047367,0.9999999994047367,0.0,0.9999999994047367,0.9999999994047367,0.9999999994047367,0.9999999994047367,0.9999999994047367,0.9999999994047367,0.9999999994047367
"y_('Power_node_3', 'Power_node_36', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_36', 'Power_node_34', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_18', 'Power_node_34', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_17', 'Power_node_18', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_3', 'Power_node_35', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_33', 'Power_node_35', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_33', 'Power_node_2', 'Power')",1.0000000000717006,1.0000000000717006,0.0,1.0000000000717006,1.0000000000717006,1.0000000000717006,1.0000000000717006,1.0000000000717006,1.0000000000717006,1.0000000000717006
"y_('Power_node_15', 'Power_node_28', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_8', 'Power_node_7', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_25', 'Power_node_72', 'Power')",0.9999999999999999,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
"y_('Power_node_62', 'Power_node_25', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_71', 'Power_node_73', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_39', 'Power_node_69', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_44', 'Power_node_68', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_67', 'Power_node_6', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_66', 'Power_node_39', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_57', 'Power_node_66', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_57', 'Power_node_40', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_38', 'Power_node_57', 'Power')",1.0000000001320184,1.0000000001320184,0.0,1.0000000001320184,1.0000000001320184,1.0000000001320184,1.0000000001320184,1.0000000001320184,1.0000000001320184,1.0000000001320184
"y_('Power_node_55', 'Power_node_3', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_54', 'Power_node_55', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_65', 'Power_node_54', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_22', 'Power_node_54', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_21', 'Power_node_65', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_5', 'Power_node_65', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_48', 'Power_node_5', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_49', 'Power_node_63', 'Power')",1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
"y_('Power_node_63', 'Power_node_4', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_4', 'Power_node_20', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_20', 'Power_node_50', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_50', 'Power_node_61', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_31', 'Power_node_37', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_37', 'Power_node_64', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_64', 'Power_node_5', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_13', 'Power_node_61', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_11', 'Power_node_13', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_4', 'Power_node_74', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_67', 'Power_node_69', 'Power')",1.0000000004986498,1.0000000004986498,0.0,1.0000000004986498,1.0000000004986498,1.0000000004986498,1.0000000004986498,1.0000000004986498,1.0000000004986498,1.0000000004986498
"y_('Power_node_72', 'Power_node_70', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_1', 'Power_node_60', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_12', 'Power_node_60', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_60', 'Power_node_58', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_30', 'Power_node_58', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_2', 'Power_node_14', 'Power')",0.9999999998087957,0.9999999998087957,0.0,0.9999999998087957,0.9999999998087957,0.9999999998087957,0.9999999998087957,0.9999999998087957,0.9999999998087957,0.9999999998087957
"y_('Power_node_15', 'Power_node_2', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_59', 'Power_node_15', 'Power')",1.0000000006290062,1.0000000006290062,0.0,1.0000000006290062,1.0000000006290062,1.0000000006290062,1.0000000006290062,1.0000000006290062,1.0000000006290062,1.0000000006290062
"y_('Power_node_59', 'Power_node_27', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_14', 'Power_node_59', 'Power')",0.9999999994047356,0.9999999994047356,0.0,0.9999999994047356,0.9999999994047356,0.9999999994047356,0.9999999994047356,0.9999999994047356,0.9999999994047356,0.9999999994047356
"y_('Power_node_30', 'Power_node_32', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_31', 'Power_node_32', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_21', 'Power_node_19', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_18', 'Power_node_52', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_53', 'Power_node_52', 'Power')",1.0000000004261165,1.0000000004261165,0.0,1.0000000004261165,1.0000000004261165,1.0000000004261165,1.0000000004261165,1.0000000004261165,1.0000000004261165,1.0000000004261165
"y_('Power_node_16', 'Power_node_53', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_2', 'Power_node_53', 'Power')",1.0000000002704474,1.0000000002704474,0.0,1.0000000002704474,1.0000000002704474,1.0000000002704474,1.0000000002704474,1.0000000002704474,1.0000000002704474,1.0000000002704474
"y_('Power_node_52', 'Power_node_51', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_51', 'Power_node_29', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_51', 'Power_node_0', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_17', 'Power_node_0', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_56', 'Power_node_0', 'Power')",1.000000000243914,1.000000000243914,0.0,1.000000000243914,1.000000000243914,1.000000000243914,1.000000000243914,1.000000000243914,1.000000000243914,1.000000000243914
"y_('Power_node_56', 'Power_node_28', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_26', 'Power_node_56', 'Power')",0.9999999999115586,0.9999999999115586,0.0,0.9999999999115586,0.9999999999115586,0.9999999999115586,0.9999999999115586,0.9999999999115586,0.9999999999115586,0.9999999999115586
"y_('Power_node_9', 'Power_node_26', 'Power')",0.99999999979763,0.99999999979763,0.0,0.99999999979763,0.99999999979763,0.99999999979763,0.99999999979763,0.99999999979763,0.99999999979763,0.99999999979763
"y_('Power_node_47', 'Power_node_74', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_46', 'Power_node_4', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_73', 'Power_node_8', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_73', 'Power_node_72', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_45', 'Power_node_68', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_69', 'Power_node_70', 'Power')",1.0000000004986498,1.0000000004986498,0.0,1.0000000004986498,1.0000000004986498,1.0000000004986498,1.0000000004986498,1.0000000004986498,1.0000000004986498,1.0000000004986498
"y_('Power_node_3', 'Power_node_38', 'Power')",1.0000000000840863,1.0000000000840863,0.0,1.0000000000840863,1.0000000000840863,1.0000000000840863,1.0000000000840863,1.0000000000840863,1.0000000000840863,1.0000000000840863
"y_('Power_node_5', 'Power_node_24', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_67', 'Power_node_24', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_39', 'Power_node_55', 'Power')",1.000000000481949,1.000000000481949,0.0,1.000000000481949,1.000000000481949,1.000000000481949,1.000000000481949,1.000000000481949,1.000000000481949,1.000000000481949
